ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage
1197075,2NDFL,Repair,1.0,0.49,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,20.0,34.0,Trade,LLC,married,2.0,1.0,0.0,0.0,0.0,0.0845070423,0.0,2.0,1.0,0.0,0.7,7.0,3.0,130.0,10.0,4.0,0.0,2.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197095,2NDFL,Repair,1.0,0.47,female,0,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197115,Bank form (without employer stamp),Repair,0.0,0.43,female,0,0,higher,specialist,>250,0.0,78.0,35.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197135,Bank form (without employer stamp),Repair,1.0,0.26,female,0,0,higher,support staff,>250,0.0,286.0,45.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197155,Receipt of salary into account,Repair,0.0,0.19,male,0,0,Higher/Second Higher/Academic Degree,worker,>250,0.0,186.0,48.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197175,Free form with employer stamp,Repair,0.0,0.1,male,0,1,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197195,Receipt of salary into account,Repair,0.0,0.35,male,0,0,higher,middle manager,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197215,Bank form (without employer stamp),Repair,1.0,0.37,female,0,0,higher,middle manager,>250,0.0,120.0,42.0,Other,CJSC,"single, not married",2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5833333333,7.0,5.0,176.0,12.0,3.0,1.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197235,2NDFL,Buying a car,1.0,0.49,male,0,0,higher,Sales Manager,>250,0.0,44.0,29.0,Trade,LLC,married,2.0,0.0,0.0,0.0,0.0,0.0096153846,1.0,2.0,2.0,1.0,0.3,3.0,7.0,103.0,10.0,2.0,2.0,1.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197255,2NDFL,Buying a car,1.0,0.29,male,0,0,higher,worker,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197275,2NDFL,Buying a car,1.0,0.49,male,1,0,higher,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197295,2NDFL,Buying a car,0.0,0.49,female,0,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197315,Receipt of salary into account,Repair,1.0,0.47,female,0,0,higher,support staff,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197335,2NDFL,Buying a car,0.0,0.24,male,0,0,higher,specialist,>250,0.0,47.0,26.0,Trade,OJSC,married,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1197355,Free form with employer stamp,Buying a car,0.0,0.4,female,1,0,higher,middle manager,< 50,0.0,106.0,47.0,Trade,LLC,married,4.0,1.0,0.0,0.0,0.0,0.0272727273,0.0,3.0,2.0,1.0,0.5,7.0,7.0,107.0,14.0,3.0,0.0,1.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197375,Bank form (without employer stamp),Repair,1.0,0.57,male,0,0,higher,support staff,>250,0.0,17.0,25.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197395,Bank form (without employer stamp),Repair,0.0,0.33,male,0,0,higher,senior manager,< 50,0.0,210.0,51.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197415,Free form with employer stamp,Buying land,0.0,0.49,male,0,0,second higher education,senior manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197435,2NDFL,Real estate purchase/construction,1.0,0.49,male,0,0,specialized secondary,support staff,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197455,Receipt of salary into account,Repair,1.0,0.47,male,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,8.0,25.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0256410256,0.0,1.0,0.0,0.0,0.2857142857,2.0,5.0,76.0,7.0,1.0,0.0,3.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197475,Receipt of salary into account,Real estate purchase/construction,1.0,0.59,male,0,0,average,support staff,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197495,Receipt of salary into account,Real estate purchase/construction,1.0,0.55,female,1,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,35.0,35.0,Other,OJSC,married,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,26.0,4.0,1.0,0.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197515,Free form with employer stamp,Repair,1.0,0.29,female,0,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197535,Free form with employer stamp,Repair,1.0,0.59,male,1,0,higher,specialist,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197555,2NDFL,Repair,0.0,0.32,male,0,0,higher,support staff,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197575,2NDFL,Repair,1.0,0.53,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,33.0,41.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0352941176,1.0,0.0,0.0,0.0,0.2857142857,2.0,5.0,82.0,7.0,1.0,0.0,13.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197595,2NDFL,Buying a car,1.0,0.35,male,1,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,80.0,27.0,Other,State enterprise,married,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,1.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197615,Receipt of salary into account,Other,1.0,0.45,male,0,0,specialized secondary,worker,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197635,2NDFL,Real estate purchase/construction,1.0,0.36,male,0,0,higher,support staff,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197655,Receipt of salary into account,Real estate purchase/construction,1.0,0.59,male,0,0,higher,middle manager,>250,0.0,66.0,35.0,Trade,LLC,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538,2.0,11.0,247.0,13.0,0.0,1.0,18.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197675,Receipt of salary into account,Repair,1.0,0.59,female,0,0,higher,support staff,>250,0.0,33.0,26.0,Trade,LLC,married,1.0,1.0,1.0,1.0,1.0,0.4680851064,0.0,1.0,0.0,0.0,0.6666666667,2.0,1.0,25.0,3.0,2.0,1.0,3.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197695,2NDFL,Buying a car,0.0,0.46,female,1,0,second higher education,senior manager,< 50,3.0,15.0,36.0,Trade,Individual entrepreneur,divorced / divorced,1.0,1.0,1.0,0.0,0.0,0.0064516129,0.0,0.0,0.0,0.0,0.2,2.0,8.0,154.0,10.0,1.0,0.0,7.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197715,Receipt of salary into account,Repair,1.0,0.48,female,0,0,Higher/Second Higher/Academic Degree,support staff,>250,0.0,37.0,30.0,Trade,LLC,"single, not married",1.0,1.0,1.0,1.0,1.0,0.0833333333,0.0,1.0,0.0,0.0,0.2727272727,3.0,8.0,66.0,11.0,0.0,1.0,3.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197735,2NDFL,Repair,1.0,0.54,male,0,0,higher,specialist,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197755,Bank form (without employer stamp),Repair,0.0,0.46,male,1,0,specialized secondary,specialist,< 50,0.0,6.0,47.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197775,Receipt of salary into account,Repair,1.0,0.49,male,0,0,Higher/Second Higher/Academic Degree,support staff,>250,0.0,23.0,28.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197795,Receipt of salary into account,Buying a car,1.0,0.48,male,2,0,higher,middle manager,>250,0.0,177.0,50.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197815,Bank form (without employer stamp),Repair,0.0,0.41,female,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,150.0,35.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197835,Receipt of salary into account,Real estate purchase/construction,1.0,0.37,male,0,0,specialized secondary,worker,< 50,0.0,38.0,38.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197855,2NDFL,Real estate purchase/construction,1.0,0.36,male,0,0,specialized secondary,worker,>250,3.0,29.0,26.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197875,Bank form (without employer stamp),Repair,0.0,0.38,male,0,0,higher,specialist,>250,0.0,180.0,41.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197895,2NDFL,Repair,1.0,0.41,male,0,0,higher,support staff,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197915,Receipt of salary into account,Repair,1.0,0.31,female,0,0,higher,middle manager,>250,0.0,16.0,25.0,Trade,CJSC,"single, not married",3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,14.0,2.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197935,2NDFL,Repair,0.0,0.45,female,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,18.0,41.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197955,2NDFL,Repair,1.0,0.31,male,0,0,specialized secondary,support staff,>250,3.0,68.0,40.0,Other,CJSC,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,41.0,2.0,1.0,0.0,12.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197975,2NDFL,Repair,0.0,0.56,female,0,0,higher,middle manager,>250,1.0,45.0,45.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197995,Free form with employer stamp,Repair,1.0,0.18,female,2,0,higher,specialist,< 50,0.0,27.0,42.0,Trade,LLC,"single, not married",2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,2.0,2.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198015,Free form with employer stamp,Repair,1.0,0.28,male,2,0,higher,support staff,< 50,0.0,45.0,33.0,Trade,LLC,married,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198035,Receipt of salary into account,Repair,0.0,0.32,male,0,0,higher,worker,>250,0.0,76.0,30.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198055,Free form with employer stamp,Repair,1.0,0.51,female,0,0,higher,specialist,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198075,Bank form (without employer stamp),Repair,0.0,0.33,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,9.0,44.0,Trade,LLC,married,1.0,1.0,1.0,1.0,1.0,0.0149253731,0.0,0.0,0.0,0.0,0.6666666667,4.0,2.0,198.0,6.0,1.0,2.0,12.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1198095,Receipt of salary into account,Repair,0.0,0.32,male,1,0,higher,specialist,< 50,0.0,47.0,30.0,Information Technology,LLC,married,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333,2.0,4.0,51.0,6.0,1.0,2.0,3.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198115,2NDFL,Repair,0.0,0.44,male,0,0,higher,Sales Representative,>250,3.0,89.0,34.0,Trade,LLC,married,6.0,2.0,2.0,1.0,1.0,0.0248447205,0.0,0.0,0.0,0.0,0.0,0.0,2.0,157.0,2.0,0.0,0.0,75.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1198135,2NDFL,Repair,1.0,0.26,male,3,0,higher,specialist,>250,0.0,141.0,34.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198155,Receipt of salary into account,Repair,0.0,0.44,male,1,0,specialized secondary,worker,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198175,Bank form (without employer stamp),Real estate purchase/construction,0.0,0.45,female,0,0,Higher/Second Higher/Academic Degree,middle manager,< 50,0.0,15.0,26.0,Trade,Individual entrepreneur,"single, not married",2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,3.0,1.0,26.0,4.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198195,Free form with employer stamp,Repair,1.0,0.42,female,0,0,higher,specialist,>250,0.0,14.0,25.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198215,Free form with employer stamp,Repair,1.0,0.23,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,22.0,36.0,Trade,LLC,civil marriage,5.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.25,5.0,15.0,209.0,20.0,3.0,0.0,9.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198235,2NDFL,Buying a car,1.0,0.22,female,2,0,higher,specialist,>250,0.0,103.0,31.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198255,2NDFL,Buying furniture,1.0,0.43,female,1,0,higher,support staff,>250,0.0,40.0,38.0,Trade,LLC,divorced / divorced,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,3.0,39.0,5.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198275,Receipt of salary into account,Repair,1.0,0.45,male,0,0,second higher education,senior manager,>250,0.0,150.0,33.0,Trade,LLC,married,2.0,1.0,1.0,1.0,0.0,0.3031496063,1.0,0.0,0.0,0.0,0.7,7.0,3.0,177.0,10.0,3.0,1.0,6.0,82.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1198295,2NDFL,Repair,1.0,0.49,male,0,0,Higher/Second Higher/Academic Degree,support staff,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198315,Receipt of salary into account,Repair,1.0,0.13,male,0,0,incomplete higher education,worker,>250,0.0,10.0,24.0,Trade,LLC,married,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5,2.0,2.0,13.0,4.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198335,Receipt of salary into account,Repair,0.0,0.44,female,0,0,higher,support staff,>250,0.0,80.0,29.0,Other,LLC,married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198355,2NDFL,Repair,1.0,0.43,male,1,0,higher,worker,>250,0.0,41.0,36.0,Trade,LLC,married,4.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198375,Bank form (without employer stamp),Repair,1.0,0.26,male,0,0,second higher education,specialist,>250,0.0,6.0,37.0,Legal services,LLC,married,1.0,1.0,1.0,0.0,0.0,0.024691358,0.0,0.0,0.0,0.0,0.3333333333,2.0,4.0,158.0,6.0,1.0,2.0,11.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1198395,2NDFL,Repair,0.0,0.3,male,0,0,higher,worker,>250,0.0,23.0,28.0,Other,CJSC,married,1.0,1.0,1.0,1.0,1.0,0.0322580645,0.0,0.0,0.0,0.0,0.25,1.0,3.0,30.0,4.0,1.0,0.0,35.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1198415,Receipt of salary into account,Vacation,0.0,0.46,male,1,0,higher,middle manager,>250,0.0,6.0,41.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198435,Receipt of salary into account,Repair,1.0,0.27,male,0,0,specialized secondary,support staff,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198455,Receipt of salary into account,Repair,0.0,0.48,female,0,0,higher,senior manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198475,Bank form (without employer stamp),Repair,1.0,0.24,female,2,0,higher,support staff,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198495,Bank form (without employer stamp),Repair,1.0,0.59,male,0,0,Higher/Second Higher/Academic Degree,specialist,< 50,0.0,64.0,48.0,Trade,LLC,married,4.0,3.0,2.0,2.0,1.0,0.0964467005,1.0,0.0,0.0,0.0,0.6,9.0,6.0,178.0,15.0,2.0,0.0,8.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1198515,Receipt of salary into account,Repair,0.0,0.52,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,163.0,41.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198535,Receipt of salary into account,Real estate purchase/construction,1.0,0.25,male,1,0,Higher/Second Higher/Academic Degree,worker,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198555,2NDFL,Repair,0.0,0.31,female,0,0,higher,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198575,Bank form (without employer stamp),Repair,1.0,0.38,male,1,0,higher,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198595,Bank form (without employer stamp),Repair,1.0,0.3,male,0,0,specialized secondary,middle manager,< 50,0.0,33.0,31.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198615,2NDFL,Repair,1.0,0.2,male,0,0,higher,middle manager,>250,0.0,32.0,53.0,Trade,LLC,civil marriage,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198635,Receipt of salary into account,Repair,1.0,0.17,female,1,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,68.0,43.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198655,Bank form (without employer stamp),Repair,1.0,0.22,female,2,0,higher,specialist,>250,0.0,119.0,32.0,Trade,Another form,remarriage,3.0,2.0,2.0,2.0,1.0,0.0331491713,0.0,0.0,0.0,0.0,0.1,1.0,9.0,175.0,10.0,1.0,3.0,12.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1198675,2NDFL,Real estate purchase/construction,1.0,0.45,female,0,0,higher,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198695,Bank form (without employer stamp),Repair,1.0,0.27,male,0,0,higher,senior manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198715,2NDFL,Repair,1.0,0.46,female,0,1,higher,specialist,>250,3.0,57.0,39.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198735,2NDFL,Purchasing household appliances,0.0,0.44,female,0,0,higher,specialist,< 50,0.0,27.0,39.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198755,Free form with employer stamp,Repair,1.0,0.24,male,0,0,higher,worker,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198775,Receipt of salary into account,Buying a car,0.0,0.37,female,0,0,higher,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198795,2NDFL,Repair,1.0,0.59,female,0,0,second higher education,worker,>250,0.0,51.0,42.0,Trade,CJSC,married,3.0,3.0,2.0,2.0,2.0,0.2027972028,0.0,1.0,1.0,1.0,0.4,6.0,9.0,114.0,15.0,5.0,0.0,0.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1198815,2NDFL,Real estate purchase/construction,0.0,0.12,female,0,0,higher,middle manager,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198835,Receipt of salary into account,Buying furniture,1.0,0.51,male,0,0,higher,support staff,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198855,Bank form (without employer stamp),Education,1.0,0.35,female,0,0,higher,specialist,>250,0.0,142.0,53.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198875,Bank form (without employer stamp),Buying a car,1.0,0.16,male,1,0,higher,support staff,>250,0.0,11.0,51.0,Trade,LLC,married,1.0,0.0,0.0,0.0,0.0,0.0267857143,1.0,0.0,0.0,0.0,0.1111111111,1.0,8.0,109.0,9.0,0.0,2.0,28.0,84.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1198895,Receipt of salary into account,Buying a car,0.0,0.16,male,1,0,higher,middle manager,>250,3.0,62.0,28.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198915,Bank form (without employer stamp),Buying furniture,1.0,0.5,female,1,0,Higher/Second Higher/Academic Degree,specialist,< 50,0.0,58.0,37.0,Other,LLC,"single, not married",3.0,1.0,1.0,0.0,0.0,0.0193236715,1.0,1.0,0.0,0.0,0.5,7.0,7.0,203.0,14.0,3.0,0.0,5.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1198935,2NDFL,Repair,1.0,0.47,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198955,2NDFL,Repair,0.0,0.29,male,0,0,Higher/Second Higher/Academic Degree,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198975,Bank form (without employer stamp),Repair,1.0,0.47,female,0,0,higher,support staff,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198995,Bank form (without employer stamp),Repair,0.0,0.22,male,0,0,Higher/Second Higher/Academic Degree,support staff,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199015,2NDFL,Buying a car,1.0,0.23,female,2,0,higher,Sales Representative,>250,3.0,29.0,29.0,Trade,OJSC,married,2.0,1.0,1.0,1.0,1.0,0.0465116279,0.0,0.0,0.0,0.0,0.4,2.0,3.0,41.0,5.0,2.0,0.0,9.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1199035,Bank form (without employer stamp),Repair,1.0,0.38,male,0,0,higher,worker,>250,0.0,40.0,28.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199055,Bank form (without employer stamp),Repair,0.0,0.25,female,0,0,second higher education,middle manager,>250,0.0,136.0,38.0,Other,OJSC,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,88.0,3.0,1.0,1.0,16.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199075,Receipt of salary into account,Repair,1.0,0.59,male,1,0,specialized secondary,support staff,>250,0.0,33.0,36.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199095,2NDFL,Repair,0.0,0.42,female,1,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199115,Bank form (without employer stamp),Repair,0.0,0.28,male,0,0,higher,middle manager,>250,0.0,121.0,36.0,Trade,Another form,married,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.8333333333,5.0,1.0,55.0,6.0,3.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199135,2NDFL,Repair,1.0,0.49,male,0,0,specialized secondary,support staff,>250,0.0,65.0,30.0,Trade,LLC,married,3.0,1.0,1.0,1.0,1.0,0.0101010101,0.0,0.0,0.0,0.0,0.3,3.0,7.0,98.0,10.0,2.0,0.0,13.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1199155,Receipt of salary into account,Buying a car,1.0,0.18,male,0,0,higher,Sales Manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199175,Bank form (without employer stamp),Repair,1.0,0.46,female,1,0,incomplete higher education,specialist,>250,0.0,54.0,25.0,Trade,LLC,married,1.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.5,2.0,2.0,93.0,4.0,1.0,1.0,15.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1199195,Bank form (without employer stamp),Real estate purchase/construction,0.0,0.19,female,0,0,specialized secondary,specialist,< 50,0.0,11.0,43.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199215,Bank form (without employer stamp),Repair,0.0,0.49,female,0,0,higher,specialist,>250,0.0,34.0,24.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199235,Free form with employer stamp,Buying a car,1.0,0.52,female,0,0,higher,support staff,>250,0.0,36.0,35.0,Trade,LLC,married,2.0,2.0,2.0,1.0,1.0,0.0340909091,0.0,2.0,0.0,0.0,0.7142857143,5.0,2.0,85.0,7.0,3.0,0.0,4.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1199255,2NDFL,Buying a car,1.0,0.59,male,0,0,higher,middle manager,< 50,0.0,7.0,40.0,Other,LLC,married,1.0,0.0,0.0,0.0,0.0,0.0120481928,0.0,0.0,0.0,0.0,0.6666666667,4.0,2.0,164.0,6.0,1.0,0.0,18.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1199275,Receipt of salary into account,Repair,1.0,0.38,female,0,0,higher,middle manager,>250,0.0,302.0,52.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199295,Bank form (without employer stamp),Purchasing household appliances,1.0,0.45,female,0,0,Higher/Second Higher/Academic Degree,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199315,Bank form (without employer stamp),Buying a car,1.0,0.3,female,1,0,specialized secondary,worker,>250,0.0,69.0,38.0,Other,LLC,divorced / divorced,2.0,1.0,1.0,0.0,0.0,0.0649350649,0.0,0.0,0.0,0.0,0.2,1.0,4.0,72.0,5.0,1.0,0.0,15.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1199335,Receipt of salary into account,Repair,0.0,0.17,male,0,0,higher,worker,>250,0.0,30.0,32.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
